,x,z,IC
0,0,0,1.6293423037871966
1,0,1,1.7458112248777473
2,0,2,1.6140691548692345
3,0,3,1.6916286565439327
4,0,4,1.6728414967407774
5,0,5,3.2262072004513844
6,0,6,1.7274252908478362
7,0,7,1.7315991898147822
8,0,8,1.8093553118014134
9,0,9,1.6457531394231097
10,0,10,1.6578852877706791
11,0,11,2.003386047439262
12,0,12,1.8441923584499758
13,0,13,1.5788301025838045
14,0,14,1.7612215445119497
15,0,15,1.7129819689664776
16,0,16,1.633575635743536
17,0,17,2.8078450745278105
18,0,18,2.8263508818466097
19,0,19,2.7918368278717005
20,0,20,2.8009608752883106
21,0,21,2.835063576717686
22,0,22,2.785185144684581
23,0,23,2.74838538120685
24,0,24,3.2516957334235026
25,0,25,3.35861487874594
26,0,26,3.384015511703051
27,0,27,3.338778784172636
28,0,28,3.2714193117332737
29,0,29,3.2621308189392217
30,0,30,3.2908634464559143
31,0,31,3.2603482898009277
32,1,0,1.645301654114239
33,1,1,1.7546528361353337
34,1,2,1.6200946001990177
35,1,3,1.710005975392804
36,1,4,1.6753619883661586
37,1,5,3.2219555994968783
38,1,6,1.7280073813750443
39,1,7,1.7387011335238143
40,1,8,1.8087609395598592
41,1,9,1.6501578558265613
42,1,10,1.6425871144892117
43,1,11,2.0016539999933034
44,1,12,1.8595951580226746
45,1,13,1.5861969500726278
46,1,14,1.7489204086524834
47,1,15,1.7151282168599753
48,1,16,1.658248532112075
49,1,17,2.80402944016074
50,1,18,2.825412688750206
51,1,19,2.7902678748441168
52,1,20,2.7946691766429272
53,1,21,2.8330882880292645
54,1,22,2.786723556674165
55,1,23,2.745224566504324
56,1,24,3.2569076186640746
57,1,25,3.369140104403879
58,1,26,3.390712379947213
59,1,27,3.3353535008677033
60,1,28,3.2638524953790764
61,1,29,3.253548074916465
62,1,30,3.290345000083168
63,1,31,3.26939555712947
64,2,0,1.6630952788888054
65,2,1,1.7585060957523877
66,2,2,1.6269617378107641
67,2,3,1.7297172742230338
68,2,4,1.6799601664489578
69,2,5,3.2197265248919966
70,2,6,1.729957347706045
71,2,7,1.7470051585979054
72,2,8,1.8060269977017749
73,2,9,1.6543689522331166
74,2,10,1.6310638351975433
75,2,11,1.9966240523428025
76,2,12,1.8738080216572086
77,2,13,1.5954036232469062
78,2,14,1.7343004721130753
79,2,15,1.7192333433999356
80,2,16,1.682045948345788
81,2,17,2.799871480100758
82,2,18,2.8244481396331786
83,2,19,2.7889505891992163
84,2,20,2.7885310661614793
85,2,21,2.830593928612135
86,2,22,2.7883489118091354
87,2,23,2.7422737992810293
88,2,24,3.264844026428209
89,2,25,3.3816793562800744
90,2,26,3.399617943933253
91,2,27,3.3337955436730375
92,2,28,3.2580100284871176
93,2,29,3.245187966307506
94,2,30,3.2877454125533854
95,2,31,3.2780414518403767
96,3,0,1.680490179334799
97,3,1,1.75450892709691
98,3,2,1.6323690901486276
99,3,3,1.7499256430208678
100,3,4,1.6850201328967933
101,3,5,3.219687995887806
102,3,6,1.733269047826729
103,3,7,1.7561273076932586
104,3,8,1.8012113881607892
105,3,9,1.6588425564536033
106,3,10,1.623320803706762
107,3,11,1.9882125075425292
108,3,12,1.886584216093568
109,3,13,1.60653653099924
110,3,14,1.7176911120746738
111,3,15,1.72530782902726
112,3,16,1.7041167001161643
113,3,17,2.795326718362719
114,3,18,2.8234868286431514
115,3,19,2.787875596813704
116,3,20,2.7826200975988225
117,3,21,2.8276149388906906
118,3,22,2.7900489934513075
119,3,23,2.7395689465257735
120,3,24,3.2751460596363144
121,3,25,3.3957899235721913
122,3,26,3.4103527248448176
123,3,27,3.333900384349747
124,3,28,3.253826728899179
125,3,29,3.2373276675645974
126,3,30,3.2830534529962523
127,3,31,3.285721580310547
128,4,0,1.695147663069737
129,4,1,1.7406341876718074
130,4,2,1.6347184387160012
131,4,3,1.7696251325354522
132,4,4,1.688414562279633
133,4,5,3.221827463970677
134,4,6,1.7378541575200526
135,4,7,1.7656294734020685
136,4,8,1.7944762948125945
137,4,9,1.6640467496516613
138,4,10,1.6192261486656334
139,4,11,1.9764170063740336
140,4,12,1.89775973003012
141,4,13,1.6196441478013057
142,4,14,1.6995190799034399
143,4,15,1.7331965393870457
144,4,16,1.723738978204586
145,4,17,2.790341015487032
146,4,18,2.822550260640456
147,4,19,2.787034072453781
148,4,20,2.7769984805454597
149,4,21,2.8241884598431835
150,4,22,2.791808854651507
151,4,23,2.737144776723164
152,4,24,3.287369348277245
153,4,25,3.4109502278569854
154,4,26,3.4224468236004713
155,4,27,3.3354059205952944
156,4,28,3.2511866455876497
157,4,29,3.2302564358287262
158,4,30,3.2764086005510205
159,4,31,3.291925297827592
160,5,0,1.7050814462689292
161,5,1,1.7162309835356169
162,5,2,1.6334410337505716
163,5,3,1.7878306826275765
164,5,4,1.6880601191453
165,5,5,3.22595112899083
166,5,6,1.7435369691292026
167,5,7,1.7750439483064016
168,5,8,1.7860835865275873
169,5,9,1.6704215780034666
170,5,10,1.6185174990419517
171,5,11,1.96132504545354
172,5,12,1.9072569438689129
173,5,13,1.6347281339446795
174,5,14,1.6802930831785774
175,5,15,1.7425902862699394
176,5,16,1.7403604818442893
177,5,17,2.784853598120163
178,5,18,2.821648517623671
179,5,19,2.7864184824986498
180,5,20,2.7717171492347674
181,5,21,2.820353052878485
182,5,22,2.7936097914001516
183,5,23,2.7350351533042234
184,5,24,3.3010150614349683
185,5,25,3.4265940272661117
186,5,26,3.4353666162344316
187,5,27,3.338006187713873
188,5,28,3.2499322322933497
189,5,29,3.224260791243356
190,5,30,3.2680983399407313
191,5,31,3.2962367768219965
192,6,0,1.7090219462254355
193,6,1,1.6822972587495413
194,6,2,1.629068854711942
195,6,3,1.8037421525494703
196,6,4,1.682472382657702
197,6,5,3.2317000321073017
198,6,6,3.3271420326703316
199,6,7,1.783901543446491
200,6,8,1.7763842145016644
201,6,9,1.678340606189106
202,6,10,1.62081500462797
203,6,11,1.9431196725701338
204,6,12,1.9150805025820914
205,6,13,1.6517353696584869
206,6,14,1.6605837019346956
207,6,15,1.7530465775386608
208,6,16,1.7536271537141979
209,6,17,2.778800882367927
210,6,18,2.8207773479184555
211,6,19,2.7860228194593875
212,6,20,2.7668162960147153
213,6,21,2.8161477174917033
214,6,22,2.7954283308895334
215,6,23,2.733272965087158
216,6,24,3.3155604965339642
217,6,25,3.4421454359259993
218,6,26,3.4485446462286005
219,6,27,3.3413660793645543
220,6,28,3.2498737332940895
221,6,29,3.2196086552570806
222,6,30,3.258545315511212
223,6,31,3.298369975526812
224,7,0,1.7066162072486448
225,7,1,1.6414137046358526
226,7,2,1.6230365054702542
227,7,3,1.816839142292527
228,7,4,1.6711823026712094
229,7,5,3.238581843965865
230,7,6,3.3417099350909614
231,7,7,1.7917615667816595
232,7,8,1.7658022389655539
233,7,9,1.6880767931159382
234,7,10,1.6256404941991096
235,7,11,1.9220818182509782
236,7,12,1.921305989136386
237,7,13,1.670551680507057
238,7,14,1.6409995318875938
239,7,15,1.7640180164823114
240,7,16,1.7633985074694756
241,7,17,2.7721209138776457
242,7,18,2.8199158869941208
243,7,19,2.785842306035701
244,7,20,2.7623262683554
245,7,21,2.811611251668949
246,7,22,2.797235335849204
247,7,23,2.7318897451231834
248,7,24,3.3304876442640134
249,7,25,3.4570526389498775
250,7,26,3.4614111623301937
251,7,27,3.3451367884702736
252,7,28,3.250798294189647
253,7,29,3.2165331709736247
254,7,30,3.248284728739189
255,7,31,3.2981944757214845
256,8,0,1.6984358628352605
257,8,1,1.5973472088707916
258,8,2,1.6172658959156492
259,8,3,1.8268868994313396
260,8,4,1.6549119545526074
261,8,5,3.246015693121118
262,8,6,3.355950032842529
263,8,7,1.798241656212397
264,8,8,1.754814407742748
265,8,9,1.6997751633327056
266,8,10,1.6324422208868408
267,8,11,1.8985888618700995
268,8,12,1.9260626161134649
269,8,13,1.6909980375176816
270,8,14,1.6221607481598486
271,8,15,1.7748864409951182
272,8,16,1.7697484776161334
273,8,17,2.764758205751276
274,8,18,2.8190251930225343
275,8,19,2.7858725862061195
276,8,20,2.7582687137473716
277,8,21,2.8067819730361365
278,8,22,2.79899532735724
279,8,23,2.7309149548423335
280,8,24,3.3453085399450906
281,8,25,3.4708184786211898
282,8,26,3.4734257494937952
283,8,27,3.348971814547217
284,8,28,3.252478600827153
285,8,29,3.2152170891178535
286,8,30,3.237933086810182
287,8,31,3.295749792550981
288,9,0,1.685811211542756
289,9,1,1.5544081088996373
290,9,2,1.6136403853011174
291,9,3,1.8338620787659097
292,9,4,1.6354676151339673
293,9,5,3.2533860458916677
294,9,6,3.369199985906513
295,9,7,1.8030453019838277
296,9,8,1.7439264317271352
297,9,9,1.7134342564622447
298,9,10,1.640624227990415
299,9,11,1.873109184323082
300,9,12,1.929511657518458
301,9,13,1.7128299404320864
302,9,14,1.6046715190772252
303,9,15,1.7850006585592884
304,9,16,1.7729517525079006
305,9,17,2.7566687244202117
306,9,18,2.818047743276477
307,9,19,2.7861084597142622
308,9,20,2.754657850279057
309,9,21,2.801697790791788
310,9,22,2.8006661228105503
311,9,23,2.7303749386306864
312,9,24,3.3595865967476333
313,9,25,3.4830264401242372
314,9,26,3.4841075459239916
315,9,27,3.3525434583145546
316,9,28,3.254681143760136
317,9,29,3.215778754561223
318,9,30,3.2281501246272333
319,9,31,3.2912466498564505
320,10,0,1.6705464166713164
321,10,1,1.5167012496325942
322,10,2,1.613503540981184
323,10,3,1.837831831073407
324,10,4,1.615377624082532
325,10,5,3.2601007003164812
326,10,6,3.3808319091050665
327,10,7,1.8059848970756187
328,10,8,1.7336472557641116
329,10,9,1.7288977014195637
330,10,10,1.6495789633107225
331,10,11,1.8461926212168587
332,10,12,1.931822689187459
333,10,13,1.7357405325501372
334,10,14,1.5890928449755866
335,10,15,1.7937155350052503
336,10,16,1.7734565966219562
337,10,17,2.7478247554336246
338,10,18,2.8169079909566173
339,10,19,2.7865422519054097
340,10,20,2.751501742230265
